sales_id,name,year,selling_price,km_driven,region,state_or_province,city,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold,gdp_growth,gscpi
6178,Toyota,2017,625000,25538,West,California,Goleta,Petrol,Trustmark_Dealer,Manual,First_Owner,16.78,1496,88.73,132Nm@ 3000rpm,5,N,0.029501875,0.3030896510933923
6179,Maruti,2018,600000,69779,West,California,Goleta,Petrol,Dealer,Automatic,First_Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,N,0.0210273025,0.43406180805167976
6180,Hyundai,2017,450000,56290,West,California,Goleta,Diesel,Dealer,Manual,First_Owner,24.0,1186,73.97,190.24nm@ 1750-2250rpm,5,N,0.029501875,0.3030896510933923
6181,BMW,2019,5400000,7500,West,California,Goleta,Diesel,Dealer,Automatic,First_Owner,16.78,1995,190.0,400Nm@ 1750-2500rpm,5,N,0.0329647,-0.03745051713280278
6182,BMW,2019,5500000,8500,East,Massachusetts,Groton,Diesel,Dealer,Automatic,First_Owner,16.78,1995,190.0,400Nm@ 1750-2500rpm,5,N,0.0329647,-0.03745051713280278
6183,Honda,2019,779000,7032,East,Maine,Westbrook,Petrol,Trustmark_Dealer,Automatic,First_Owner,19.0,1199,88.76,110Nm@ 4800rpm,5,N,0.0329647,-0.03745051713280278
6184,Skoda,2016,645000,11000,East,Connecticut,Hartford,Petrol,Dealer,Automatic,First_Owner,14.3,1598,103.5,153Nm@ 3800rpm,5,N,0.0215839,-0.36137639782381054
6185,Volvo,2018,2475000,2000,East,New Hampshire,Rochester,Diesel,Dealer,Automatic,First_Owner,16.8,1984,150.0,350Nm@ 1500-2750rpm,5,N,0.0210273025,0.43406180805167976
6186,Renault,2016,300000,25000,East,Massachusetts,Northampton,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,N,0.0215839,-0.36137639782381054
6187,Nissan,2014,540000,150000,East,Maine,Saco,Diesel,Individual,Manual,First_Owner,19.01,1461,108.5,248Nm@ 2250rpm,5,N,0.026504925000000002,-0.6713802335432447
6188,Maruti,2018,580000,10000,West,California,Goleta,Petrol,Individual,Manual,First_Owner,23.1,998,67.04,90Nm@ 3500rpm,5,N,0.0210273025,0.43406180805167976
6189,Hyundai,2015,1000000,70000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,N,0.0209784025,-0.4860680299374063
6190,Tata,2017,459999,80000,East,Connecticut,Newington,Diesel,Individual,Manual,First_Owner,22.95,1248,74.0,190Nm@ 1750-3000rpm,5,N,0.029501875,0.3030896510933923
6191,Maruti,2015,635000,50000,Central,Illinois,Oak Forest,Diesel,Individual,Manual,First_Owner,25.2,1248,74.0,190Nm@ 2000rpm,5,N,0.0209784025,-0.4860680299374063
6192,Hyundai,2014,650000,83000,Central,Illinois,Oak Forest,Diesel,Individual,Manual,Third_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,N,0.026504925000000002,-0.6713802335432447
6193,Maruti,2013,525000,116000,Central,Illinois,Oak Forest,Diesel,Individual,Manual,Second_Owner,23.4,1248,74.0,190Nm@ 2000rpm,5,N,0.029642225,-0.4956352992239145
6194,Fiat,2015,350000,60000,Central,Illinois,Oak Forest,Petrol,Individual,Manual,Third_Owner,15.8,1172,67.1,96Nm@ 2500rpm,5,N,0.0209784025,-0.4860680299374063
6195,Maruti,2008,320000,175802,Central,Texas,Flower Mound,Diesel,Individual,Manual,Third_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,N,-0.025737475,-0.15531793873190386
6196,Toyota,2006,450000,192000,Central,Texas,Flower Mound,Diesel,Individual,Manual,Fourth_Above_Owner,12.8,2494,102.0,20.4@ 1400-3400(kgm@ rpm),8,N,0.026008707500000002,-0.2501383407890948
6197,Volkswagen,2011,227000,73840,Central,Texas,Flower Mound,Petrol,Individual,Manual,First_Owner,15.04,1598,103.6,153Nm@ 3800rpm,5,N,0.015311776249999999,0.33246787608046274
6198,Mahindra,2011,325000,162000,Central,Texas,Flower Mound,Diesel,Individual,Manual,Second_Owner,13.6,2523,63.0,180 Nm at 1440-1500rpm,8,N,0.015311776249999999,0.33246787608046274
6199,Datsun,2018,275000,20000,Central,Texas,Fort Worth,Petrol,Individual,Automatic,First_Owner,23.0,999,67.0,91Nm@ 4250rpm,5,N,0.0210273025,0.43406180805167976
6200,Hyundai,2013,300000,75000,Central,Texas,Fort Worth,Petrol,Individual,Manual,Third_Owner,18.9,1197,82.0,114Nm@ 4000rpm,5,N,0.029642225,-0.4956352992239145
6201,Mahindra,2011,400000,320000,Central,Texas,Fort Worth,Diesel,Individual,Manual,Third_Owner,12.05,2179,120.0,290Nm@ 1800-2800rpm,8,N,0.015311776249999999,0.33246787608046274
6202,Volkswagen,2015,550000,120000,Central,Texas,Flower Mound,Diesel,Individual,Manual,Second_Owner,20.34,1498,103.2,250Nm@ 1500-2500rpm,5,N,0.0209784025,-0.4860680299374063
6203,Maruti,2016,550000,20000,Central,Texas,Fort Worth,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,113Nm@ 4200rpm,5,N,0.0215839,-0.36137639782381054
6204,Skoda,2017,900000,40000,Central,Texas,Flower Mound,Diesel,Individual,Automatic,First_Owner,21.66,1498,108.6,250Nm@ 1500-2500rpm,5,N,0.029501875,0.3030896510933923
6205,Maruti,2010,165000,20000,South,Arkansas,Russellville,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N,0.027380649999999996,0.2466662547445887
6206,Hyundai,2014,210000,70000,South,Arkansas,Rogers,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N,0.026504925000000002,-0.6713802335432447
6207,Renault,2016,650000,30000,South,Arkansas,Russellville,Diesel,Individual,Manual,First_Owner,19.64,1461,108.45,245Nm@ 1750rpm,5,N,0.0215839,-0.36137639782381054
6208,Mahindra,2014,680000,120000,South,Arkansas,Russellville,Diesel,Individual,Manual,First_Owner,15.1,2179,140.0,330Nm@ 1600-2800rpm,7,N,0.026504925000000002,-0.6713802335432447
6209,Renault,2019,390000,25000,Central,Wisconsin,Muskego,Petrol,Individual,Manual,First_Owner,23.01,999,67.0,91Nm@ 4250rpm,5,N,0.0329647,-0.03745051713280278
6210,Renault,2016,260000,80000,Central,Wisconsin,Muskego,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,N,0.0215839,-0.36137639782381054
6211,Maruti,2013,450000,67000,South,Virginia,Waynesboro,Petrol,Individual,Manual,First_Owner,19.1,1197,85.8,114Nm@ 4000rpm,5,N,0.029642225,-0.4956352992239145
6212,Hyundai,2008,130000,120000,Central,Wisconsin,Muskego,Petrol,Individual,Manual,Second_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,N,-0.025737475,-0.15531793873190386
6213,Maruti,2019,890000,9000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N,0.0329647,-0.03745051713280278
6214,Volvo,2019,3800000,20000,East,Connecticut,North Haven,Diesel,Individual,Automatic,First_Owner,18.0,1969,190.0,400Nm,5,N,0.0329647,-0.03745051713280278
6215,Volkswagen,2010,225000,80000,East,Maine,West Scarborough,Petrol,Individual,Manual,Second_Owner,14.0,1595,102.0,"15@ 3,800(kgm@ rpm)",5,N,0.027380649999999996,0.2466662547445887
6216,Toyota,2018,3200000,60000,East,New Jersey,Hoboken,Diesel,Individual,Automatic,First_Owner,15.04,2755,174.5,450Nm@ 1600-2400rpm,7,N,0.0210273025,0.43406180805167976
6217,Tata,2010,210000,120000,East,Vermont,Bennington,Diesel,Individual,Manual,First_Owner,21.12,1248,88.8,200Nm@ 1750-3000rpm,5,N,0.027380649999999996,0.2466662547445887
6218,Toyota,2014,3500000,60000,East,New Hampshire,Merrimack,Diesel,Individual,Automatic,First_Owner,11.0,2982,170.3,410Nm@ 1600-2800rpm,7,N,0.026504925000000002,-0.6713802335432447
6219,Honda,2014,750000,80000,Central,Illinois,Lansing,Diesel,Individual,Manual,Second_Owner,25.1,1498,98.6,200Nm@ 1750rpm,5,N,0.026504925000000002,-0.6713802335432447
6220,Chevrolet,2011,350000,120000,Central,Illinois,Lansing,Diesel,Individual,Manual,Second_Owner,12.2,2499,80.0,"19@ 1,800(kgm@ rpm)",10,N,0.015311776249999999,0.33246787608046274
6221,Honda,2019,2000000,24857,Central,Illinois,Lake In The Hills,Petrol,Dealer,Automatic,Test_Drive_Car,16.5,1799,139.46,174Nm@ 4300rpm,5,N,0.0329647,-0.03745051713280278
6222,Hyundai,2017,270000,26442,Central,Illinois,Lansing,Petrol,Individual,Manual,First_Owner,20.3,998,68.05,94.14Nm@ 3500rpm,5,N,0.029501875,0.3030896510933923
6223,Maruti,2017,700000,35000,Central,Illinois,Lansing,Petrol,Individual,Manual,First_Owner,17.5,1373,91.1,130Nm@ 4000rpm,7,N,0.029501875,0.3030896510933923
6224,Maruti,2010,130000,28000,Central,Illinois,Lansing,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N,0.027380649999999996,0.2466662547445887
6225,Maruti,2015,650000,80000,Central,Illinois,Lansing,Diesel,Individual,Manual,First_Owner,20.77,1248,88.8,200Nm@ 1750rpm,7,N,0.0209784025,-0.4860680299374063
6226,Maruti,2005,55000,39000,West,California,Redondo Beach,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N,0.029290675,-0.5281067572390872
6227,Maruti,2017,475000,20000,West,California,Redwood City,Petrol,Individual,Automatic,First_Owner,20.51,998,67.0,90Nm@ 3500rpm,5,N,0.029501875,0.3030896510933923
6228,Nissan,2013,325000,50000,West,California,Redwood City,Diesel,Individual,Manual,First_Owner,21.64,1461,84.8,200Nm@ 2000rpm,5,N,0.029642225,-0.4956352992239145
6229,Honda,2017,615000,40000,West,California,Redwood City,Petrol,Individual,Automatic,First_Owner,19.0,1199,88.7,110Nm@ 4800rpm,5,N,0.029501875,0.3030896510933923
6230,Hyundai,2015,390000,15000,West,California,Redwood City,Petrol,Individual,Manual,First_Owner,18.9,1197,82.0,114Nm@ 4000rpm,5,N,0.0209784025,-0.4860680299374063
6231,Maruti,2019,650000,15000,West,California,Redwood City,Petrol,Individual,Automatic,First_Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,N,0.0329647,-0.03745051713280278
6232,Maruti,2015,440000,30000,West,California,Redondo Beach,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,113Nm@ 4200rpm,5,N,0.0209784025,-0.4860680299374063
6233,Honda,2014,600000,70000,West,Utah,West Valley City,Diesel,Individual,Manual,First_Owner,26.0,1498,98.6,200Nm@ 1750rpm,5,N,0.026504925000000002,-0.6713802335432447
6234,Chevrolet,2012,170000,80000,South,Virginia,Alexandria,Petrol,Individual,Manual,First_Owner,16.2,995,62.1,90.3Nm@ 4200rpm,5,N,0.015401085000000002,-0.25819716106988044
6235,Mahindra,2013,499000,80000,South,Virginia,Alexandria,Diesel,Individual,Manual,First_Owner,15.96,2523,63.0,180Nm@ 1440-1500rpm,9,N,0.029642225,-0.4956352992239145
6236,Hyundai,2012,525000,120000,South,Virginia,Alexandria,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N,0.015401085000000002,-0.25819716106988044
6237,Nissan,2015,580000,90000,West,Utah,West Valley City,Diesel,Individual,Manual,First_Owner,20.45,1461,83.8,200Nm@ 1900rpm,5,N,0.0209784025,-0.4860680299374063
6238,Chevrolet,2016,420000,110000,West,Utah,West Valley City,Diesel,Individual,Manual,Second_Owner,18.2,1248,73.74,172.5Nm@ 1750rpm,7,N,0.0215839,-0.36137639782381054
6239,Toyota,2015,1300000,120000,South,Virginia,Alexandria,Diesel,Individual,Manual,First_Owner,12.99,2494,100.6,200Nm@ 1400-3400rpm,7,N,0.0209784025,-0.4860680299374063
6240,Hyundai,2016,800000,80000,South,Virginia,Alexandria,Diesel,Individual,Manual,First_Owner,23.9,1582,126.2,259.9Nm@ 1900-2750rpm,5,N,0.0215839,-0.36137639782381054
6241,Maruti,2020,600000,5000,Central,Minnesota,Minnetonka Mills,Petrol,Individual,Manual,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,N,-0.010235625,1.6366195872768323
6242,Honda,2017,400000,50000,Central,Minnesota,Minnetonka Mills,Petrol,Individual,Manual,First_Owner,18.5,1198,86.8,109Nm@ 4500rpm,5,N,0.029501875,0.3030896510933923
6243,Maruti,2017,700000,65000,Central,Minnesota,Moorhead,Diesel,Individual,Manual,First_Owner,26.59,1248,74.0,190Nm@ 2000rpm,5,N,0.029501875,0.3030896510933923
6244,Maruti,2017,800000,35000,Central,Minnesota,Moorhead,Diesel,Individual,Manual,First_Owner,27.39,1248,74.0,190Nm@ 2000rpm,5,N,0.029501875,0.3030896510933923
6245,Honda,2015,600000,90000,Central,Minnesota,Moorhead,Diesel,Individual,Manual,First_Owner,27.3,1498,98.6,200Nm@ 1750rpm,5,N,0.0209784025,-0.4860680299374063
6246,Maruti,2016,580000,100000,Central,Minnesota,Minnetonka Mills,Diesel,Individual,Manual,First_Owner,25.2,1248,74.0,190Nm@ 2000rpm,5,N,0.0215839,-0.36137639782381054
6247,Renault,2016,350000,15000,Central,Minnesota,Minnetonka Mills,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,N,0.0215839,-0.36137639782381054
6248,Ford,2011,204999,147000,Central,Minnesota,Minnetonka Mills,Diesel,Individual,Manual,First_Owner,20.0,1399,68.0,160Nm@ 2000rpm,5,N,0.015311776249999999,0.33246787608046274
6249,Mahindra,2017,1350000,20000,South,Arkansas,Fayetteville,Diesel,Individual,Manual,First_Owner,16.0,2179,140.0,330Nm@ 1600-2800rpm,7,N,0.029501875,0.3030896510933923
6250,Hyundai,2009,310000,120000,South,Arkansas,Fayetteville,Diesel,Individual,Manual,Second_Owner,23.0,1396,90.0,22.4 kgm at 1750-2750rpm,5,N,0.0010549199999999991,-0.3359574993131331
6251,Toyota,2011,700000,250000,South,Arkansas,Fayetteville,Diesel,Individual,Manual,Second_Owner,12.8,2494,102.0,20.4@ 1400-3400(kgm@ rpm),7,N,0.015311776249999999,0.33246787608046274
6252,Ford,2016,459999,69000,South,Arkansas,Conway,Diesel,Individual,Manual,Second_Owner,25.83,1498,99.0,215Nm@ 1750-3000rpm,5,N,0.0215839,-0.36137639782381054
6253,Maruti,2017,860000,80000,South,Arkansas,Fayetteville,Diesel,Individual,Manual,First_Owner,28.09,1248,88.5,200Nm@ 1750rpm,5,N,0.029501875,0.3030896510933923
6254,Hyundai,2012,275000,97000,South,Arkansas,Conway,LPG,Individual,Manual,Third_Owner,19.0,1086,68.1,99.1Nm@ 4500rpm,5,N,0.015401085000000002,-0.25819716106988044
6255,Renault,2016,390000,15000,South,Arkansas,Conway,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,N,0.0215839,-0.36137639782381054
6256,Tata,2018,1525000,50000,South,Arkansas,Fayetteville,Diesel,Individual,Manual,First_Owner,17.6,2179,153.86,400Nm@ 1750-2500rpm,7,N,0.0210273025,0.43406180805167976
6257,Maruti,2005,110000,50800,South,Arkansas,Conway,Petrol,Dealer,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N,0.029290675,-0.5281067572390872
6258,Maruti,2017,484999,10000,South,Arkansas,Conway,Petrol,Dealer,Manual,First_Owner,23.1,998,67.04,90Nm@ 3500rpm,5,N,0.029501875,0.3030896510933923
6259,BMW,2018,5830000,30000,South,Arkansas,Conway,Diesel,Individual,Automatic,First_Owner,17.09,2993,261.4,620Nm@ 2000-2500rpm,4,N,0.0210273025,0.43406180805167976
6260,Maruti,2012,185000,60000,South,Arkansas,Bentonville,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N,0.015401085000000002,-0.25819716106988044
6261,Hyundai,2018,665000,40142,South,Arkansas,Benton,Diesel,Dealer,Manual,First_Owner,24.4,1120,71.0,180.4Nm@ 1750-2500rpm,5,N,0.0210273025,0.43406180805167976
6262,Hyundai,2019,721000,9400,South,Arkansas,Bentonville,Petrol,Dealer,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N,0.0329647,-0.03745051713280278
6263,Mahindra,2016,390000,62000,South,Arkansas,Bentonville,Diesel,Dealer,Manual,First_Owner,25.32,1198,77.0,190Nm@ 1750-2250rpm,5,N,0.0215839,-0.36137639782381054
6264,Tata,2011,190000,90000,South,Arkansas,Conway,Diesel,Dealer,Manual,First_Owner,18.8,1248,90.0,200Nm@ 1750-3000rpm,5,N,0.015311776249999999,0.33246787608046274
6265,Mahindra,2019,975000,12584,South,Tennessee,Lebanon,Diesel,Dealer,Manual,First_Owner,16.55,2498,105.0,247Nm@ 1800-2000rpm,6,N,0.0329647,-0.03745051713280278
6266,Datsun,2016,275000,49000,South,Tennessee,Maryville,Petrol,Dealer,Manual,First_Owner,19.02,1198,67.05,104Nm@ 4000rpm,5,N,0.0215839,-0.36137639782381054
6267,Maruti,2016,315000,32000,South,Tennessee,Maryville,Petrol,Dealer,Manual,First_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,N,0.0215839,-0.36137639782381054
6268,Hyundai,2019,685000,4300,South,Tennessee,Lebanon,Petrol,Dealer,Manual,First_Owner,18.6,1197,81.86,117nm@ 4000rpm,5,N,0.0329647,-0.03745051713280278
6269,Maruti,2019,595000,14548,South,Tennessee,Lebanon,Petrol,Dealer,Manual,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,N,0.0329647,-0.03745051713280278
6270,Ford,2018,900000,44772,South,Tennessee,Lebanon,Diesel,Dealer,Manual,Second_Owner,23.0,1498,98.96,205Nm@ 1750-3250rpm,5,N,0.0210273025,0.43406180805167976
6271,Maruti,2018,950000,48500,South,Tennessee,Maryville,Diesel,Dealer,Manual,First_Owner,25.47,1248,88.5,200Nm@ 1750rpm,7,N,0.0210273025,0.43406180805167976
6272,Maruti,2016,275000,38000,East,New Jersey,Bayonne,Petrol,Dealer,Manual,First_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,N,0.0215839,-0.36137639782381054
6273,Hyundai,2017,570000,28782,West,California,Oxnard,Petrol,Dealer,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N,0.029501875,0.3030896510933923
6274,Hyundai,2018,700000,28451,East,Maine,Sanford,Petrol,Dealer,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N,0.0210273025,0.43406180805167976
6275,Maruti,2018,910000,36500,East,New Jersey,Ridgewood,Diesel,Dealer,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N,0.0210273025,0.43406180805167976
6276,Maruti,2018,751000,44885,East,Vermont,Bennington,Diesel,Dealer,Manual,First_Owner,26.59,1248,74.0,190Nm@ 2000rpm,5,N,0.0210273025,0.43406180805167976
6277,Hyundai,2014,225000,35000,East,Maine,West Scarborough,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N,0.026504925000000002,-0.6713802335432447
6278,Tata,2009,135000,110000,East,New Hampshire,Keene,Diesel,Individual,Manual,Second_Owner,17.0,1405,71.0,135Nm@ 2500rpm,5,N,0.0010549199999999991,-0.3359574993131331
6279,Maruti,2017,825000,79000,West,California,Oxnard,Diesel,Dealer,Manual,First_Owner,25.47,1248,88.5,200Nm@ 1750rpm,7,N,0.029501875,0.3030896510933923
6280,Toyota,2015,1650000,91000,West,California,Oxnard,Diesel,Dealer,Automatic,Second_Owner,12.55,2982,168.5,360Nm@ 1400-3200rpm,7,N,0.0209784025,-0.4860680299374063
6281,Maruti,2018,875000,50000,West,California,Oxnard,Diesel,Dealer,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N,0.0210273025,0.43406180805167976
6282,Maruti,2016,650000,81000,East,New Jersey,Hackensack,Diesel,Dealer,Manual,Second_Owner,28.09,1248,88.5,200Nm@ 1750rpm,5,N,0.0215839,-0.36137639782381054
6283,Jeep,2019,1450000,22000,South,Florida,Lakeland,Petrol,Dealer,Automatic,First_Owner,16.0,1368,160.0,250Nm@ 1750-2500rpm,5,N,0.0329647,-0.03745051713280278
6284,Hyundai,2017,975000,41000,Central,Missouri,Independence,Diesel,Dealer,Manual,First_Owner,20.5,1582,126.2,259.87NM@ 1500-3000rpm,5,N,0.029501875,0.3030896510933923
6285,Maruti,2019,925000,50000,Central,Missouri,Jefferson City,Diesel,Dealer,Manual,First_Owner,24.52,1248,88.5,200Nm@ 1750rpm,7,N,0.0329647,-0.03745051713280278
6286,Maruti,2016,725000,66000,Central,Missouri,Jefferson City,Diesel,Dealer,Manual,First_Owner,20.77,1248,88.8,200Nm@ 1750rpm,7,N,0.0215839,-0.36137639782381054
6287,Maruti,2013,550000,65000,Central,Missouri,Jefferson City,Diesel,Dealer,Manual,First_Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,N,0.029642225,-0.4956352992239145
6288,Hyundai,2014,550000,76000,Central,Missouri,Jefferson City,Diesel,Dealer,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N,0.026504925000000002,-0.6713802335432447
6289,Toyota,2013,750000,95000,South,Florida,Apopka,Diesel,Dealer,Manual,First_Owner,12.8,2494,102.0,20.4@ 1400-3400(kgm@ rpm),7,N,0.029642225,-0.4956352992239145
6290,Honda,2013,475000,55000,South,Florida,Apopka,Petrol,Dealer,Manual,Second_Owner,17.0,1497,118.0,146Nm at 4800 rpm,5,N,0.029642225,-0.4956352992239145
6291,Datsun,2017,325000,65000,South,Florida,Apopka,Petrol,Dealer,Manual,First_Owner,19.02,1198,67.05,104Nm@ 4000rpm,7,N,0.029501875,0.3030896510933923
6292,Maruti,2017,725000,76000,South,Florida,Apopka,Diesel,Dealer,Manual,First_Owner,25.47,1248,88.5,200Nm@ 1750rpm,7,N,0.029501875,0.3030896510933923
6293,Maruti,2018,775000,47000,South,Florida,Apopka,Petrol,Dealer,Manual,Second_Owner,16.02,1373,93.7,130Nm@ 4000rpm,7,N,0.0210273025,0.43406180805167976
6294,Maruti,2017,625000,70000,South,Florida,Apopka,Diesel,Dealer,Manual,First_Owner,23.4,1248,74.0,190Nm@ 2000rpm,5,N,0.029501875,0.3030896510933923
6296,Maruti,2014,470000,89000,West,Colorado,Englewood,Diesel,Dealer,Manual,First_Owner,22.9,1248,74.0,190Nm@ 2000rpm,5,N,0.026504925000000002,-0.6713802335432447
6297,Toyota,2017,1750000,98000,West,Colorado,Englewood,Diesel,Dealer,Manual,First_Owner,13.68,2393,147.51,343Nm@ 1400-2800rpm,7,N,0.029501875,0.3030896510933923
6298,Toyota,2016,1650000,90000,West,Colorado,Englewood,Diesel,Dealer,Manual,First_Owner,13.68,2393,147.51,343Nm@ 1400-2800rpm,7,N,0.0215839,-0.36137639782381054
6299,Hyundai,2018,1050000,70000,West,Colorado,Englewood,Diesel,Individual,Manual,First_Owner,21.38,1396,88.7,219.7Nm@ 1500-2750rpm,5,N,0.0210273025,0.43406180805167976
6300,Maruti,2013,380000,57000,West,Colorado,Fort Collins,Diesel,Individual,Manual,First_Owner,22.9,1248,74.0,190Nm@ 2000rpm,5,N,0.029642225,-0.4956352992239145
6301,Maruti,2017,650000,70000,West,Colorado,Englewood,Diesel,Individual,Manual,First_Owner,26.59,1248,74.0,190Nm@ 2000rpm,5,N,0.029501875,0.3030896510933923
6302,Hyundai,2016,275000,49200,West,Colorado,Englewood,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N,0.0215839,-0.36137639782381054
6303,Honda,2009,220000,125000,West,Colorado,Englewood,Petrol,Individual,Manual,Second_Owner,13.5,1799,130.0,172Nm@ 4300rpm,5,N,0.0010549199999999991,-0.3359574993131331
6304,Hyundai,2008,200000,60000,West,Colorado,Fort Collins,Petrol,Individual,Manual,Second_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,N,-0.025737475,-0.15531793873190386
6305,Maruti,2015,315000,120000,West,Colorado,Fort Collins,Petrol,Individual,Manual,Second_Owner,15.37,1196,73.0,101Nm@ 3000rpm,5,N,0.0209784025,-0.4860680299374063
6306,Maruti,2004,90000,110000,Central,Iowa,Clinton,Petrol,Individual,Manual,Third_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N,0.03296045,-0.055821409714223814
6307,Maruti,2007,120000,70000,Central,Iowa,Cedar Rapids,Petrol,Individual,Manual,Second_Owner,18.9,1061,67.0,84Nm@ 3500rpm,5,N,0.021107775000000002,-0.46428619899975315
6308,Maruti,2006,90000,168000,Central,Iowa,Cedar Rapids,Petrol,Individual,Manual,Second_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,N,0.026008707500000002,-0.2501383407890948
6309,Mahindra,2018,1500000,30000,Central,Iowa,Clinton,Diesel,Individual,Manual,First_Owner,16.0,2179,140.0,330Nm@ 1600-2800rpm,7,N,0.0210273025,0.43406180805167976
